Name,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggression,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Positioning,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach(GK),Command Of Area(GK),Communication(GK),Eccentricity(GK),Handling(GK),Kicking(GK),One On Ones(GK),Reflexes(GK),Rushing Out(GK),Punching(GK),Throwing(GK),both,left,right,GK,cluster
Alexandros Paschalakis,0.06666666666666667,0.2222222222222222,0.0,0.1111111111111111,0.5714285714285714,0.1176470588235294,0.0,0.0,0.0,0.0,0.3333333333333333,0.1176470588235294,0.16666666666666669,0.5,0.75,0.3571428571428571,0.6666666666666665,0.4444444444444445,0.30769230769230765,0.4375,0.2727272727272728,0.7894736842105263,0.3571428571428571,0.47368421052631576,0.2857142857142857,0.6428571428571428,0.6000000000000001,0.5294117647058824,0.7142857142857142,0.7142857142857143,0.7333333333333334,0.75,0.8,0.7142857142857142,0.6875,0.7777777777777777,0.5555555555555556,0.26666666666666666,0.5263157894736843,0.4375,0.0,0.6666666666666667,0.3125,0.5,0.5,0.5454545454545455,0.49999999999999994,0.6470588235294117,0.7272727272727273,0.7647058823529411,0.8125,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Richard Strebinger,0.0,0.0,0.09090909090909091,0.0,0.5714285714285714,0.0,0.5833333333333333,0.38461538461538464,0.4285714285714286,0.20000000000000004,0.39999999999999997,0.2941176470588235,0.3333333333333333,0.5625,0.4375,0.4285714285714286,0.41666666666666663,0.4444444444444445,0.5384615384615385,0.5,0.4545454545454546,0.631578947368421,0.9285714285714286,0.6842105263157894,0.0,0.7142857142857143,0.8,0.8235294117647058,0.42857142857142855,0.6428571428571428,0.8666666666666667,0.75,0.5333333333333334,0.5714285714285714,0.8125,0.7222222222222221,0.49999999999999994,0.33333333333333337,0.6842105263157894,0.3125,0.0,0.46666666666666673,0.625,0.5625,0.6666666666666666,0.6363636363636364,0.0,0.7647058823529411,0.6363636363636365,0.4705882352941177,0.3125,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Žiga Frelih,0.26666666666666666,0.2222222222222222,0.09090909090909091,0.1111111111111111,0.6428571428571428,0.3529411764705882,0.6666666666666666,0.07692307692307693,0.0,0.1,0.6000000000000001,0.1176470588235294,0.0,0.5,0.6875,0.5714285714285714,0.5,0.3888888888888889,0.6153846153846154,0.5625,0.4545454545454546,0.631578947368421,0.07142857142857142,0.3684210526315789,0.14285714285714285,0.5,0.6666666666666667,0.6470588235294117,0.6428571428571428,0.6428571428571428,0.6666666666666667,0.875,0.8,0.7142857142857142,0.6875,0.7222222222222221,1.0,0.7333333333333334,0.5789473684210527,0.75,0.8666666666666667,0.7333333333333334,0.625,0.4375,0.38888888888888884,0.6363636363636364,0.21428571428571425,0.588235294117647,0.5454545454545454,0.6470588235294117,0.4375,0.3571428571428571,0.0,1.0,0.0,1,['GK_1']
Vid Belec,0.26666666666666666,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.3571428571428571,0.3529411764705882,0.49999999999999994,0.15384615384615385,0.0,0.0,0.1333333333333333,0.058823529411764705,0.08333333333333333,0.375,0.5625,0.6428571428571429,0.6666666666666665,0.49999999999999994,0.6153846153846154,0.625,0.5454545454545454,0.736842105263158,0.14285714285714285,0.5263157894736843,0.21428571428571427,0.6428571428571428,0.6666666666666667,0.8823529411764706,0.6428571428571428,0.5714285714285714,0.6,0.75,0.6666666666666667,0.5714285714285714,0.4375,0.6111111111111112,0.5555555555555556,0.13333333333333336,0.5789473684210527,0.3125,0.6666666666666666,0.5333333333333334,0.5,0.5,0.6666666666666666,0.5454545454545455,0.42857142857142855,0.6470588235294117,0.5454545454545454,0.35294117647058826,0.625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Jens Grahl,0.2,0.1111111111111111,0.1818181818181818,0.0,0.4285714285714286,0.23529411764705882,0.3333333333333333,0.07692307692307693,0.07142857142857142,0.1,0.3333333333333333,0.1764705882352941,0.0,0.375,0.5625,0.5,0.5833333333333333,0.5555555555555556,0.5384615384615385,0.375,0.5454545454545454,0.631578947368421,0.2857142857142857,0.631578947368421,0.07142857142857142,0.3571428571428571,0.9333333333333333,0.5882352941176471,0.7142857142857142,0.7142857142857143,0.7333333333333334,0.6875,0.46666666666666673,0.5714285714285714,0.625,0.7777777777777777,0.5555555555555556,0.26666666666666666,0.47368421052631576,0.25,0.6666666666666666,0.6666666666666667,0.4375,0.4375,0.2777777777777778,0.4545454545454545,0.28571428571428564,0.6470588235294117,0.5454545454545454,0.5294117647058822,0.5,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Ersin Destanoğlu,0.13333333333333336,0.1111111111111111,0.09090909090909091,0.0,0.4285714285714286,0.1764705882352941,0.08333333333333333,0.07692307692307693,0.14285714285714285,0.1,0.26666666666666666,0.058823529411764705,0.0,0.5625,0.5625,0.6428571428571429,0.9166666666666665,0.5555555555555556,0.38461538461538464,0.3125,0.5454545454545454,0.47368421052631576,0.07142857142857142,0.3684210526315789,0.0,0.5714285714285714,0.7333333333333334,0.7647058823529411,0.6428571428571428,0.4285714285714285,0.7333333333333334,0.625,0.6666666666666667,0.6428571428571428,0.8125,0.6666666666666665,0.49999999999999994,0.5333333333333333,0.47368421052631576,0.25,0.8666666666666667,0.5333333333333334,0.625,0.375,0.7777777777777777,0.4545454545454545,0.5714285714285714,0.6470588235294117,0.4545454545454546,0.8235294117647058,0.5625,0.3571428571428571,0.0,0.0,1.0,1,['GK_0']
Simon Moore,0.26666666666666666,0.1111111111111111,0.1818181818181818,0.1111111111111111,0.4285714285714286,0.47058823529411764,0.49999999999999994,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.39999999999999997,0.2941176470588235,0.49999999999999994,0.4375,0.5,0.4285714285714286,0.6666666666666665,0.3888888888888889,0.4615384615384616,0.3125,0.4545454545454546,0.631578947368421,0.5714285714285714,0.47368421052631576,0.0,0.5714285714285714,0.4666666666666666,0.5294117647058824,0.49999999999999994,0.7142857142857143,0.7333333333333334,0.75,0.46666666666666673,0.49999999999999994,0.75,0.6666666666666665,0.3888888888888889,0.33333333333333337,0.5789473684210527,0.1875,0.2,0.5333333333333334,0.5625,0.8125,0.38888888888888884,0.5454545454545455,0.49999999999999994,0.588235294117647,0.5454545454545454,0.5294117647058822,0.5,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Mark Gillespie,0.13333333333333336,0.1111111111111111,0.0,0.2222222222222222,0.5,0.0,0.6666666666666666,0.07692307692307693,0.14285714285714285,0.20000000000000004,0.39999999999999997,0.058823529411764705,0.16666666666666669,0.625,0.5,0.3571428571428571,0.5833333333333333,0.4444444444444445,0.4615384615384616,0.4375,0.5454545454545454,0.5263157894736843,0.2857142857142857,0.3157894736842105,0.5714285714285714,0.5,0.26666666666666666,0.5882352941176471,0.49999999999999994,0.5714285714285714,0.4666666666666667,0.5,0.5333333333333334,0.49999999999999994,0.8125,0.6111111111111112,0.6111111111111112,0.4,0.631578947368421,0.3125,0.13333333333333336,0.6000000000000001,0.6875,0.5625,0.16666666666666666,0.8181818181818182,0.35714285714285715,0.588235294117647,0.5454545454545454,0.7647058823529411,0.0625,0.9285714285714285,0.0,0.0,1.0,1,['GK_0']
İrfan Eğribayat,0.4,0.1111111111111111,0.1818181818181818,0.1111111111111111,0.7142857142857143,0.4117647058823529,0.5833333333333333,0.07692307692307693,0.07142857142857142,0.1,0.6666666666666667,0.0,0.16666666666666669,0.6875,0.8125,0.4285714285714286,0.6666666666666665,0.5555555555555556,0.4615384615384616,0.4375,0.4545454545454546,0.42105263157894735,0.0,0.5789473684210527,0.07142857142857142,0.4285714285714285,0.5333333333333332,0.6470588235294117,0.7142857142857142,0.7857142857142857,0.4666666666666667,0.6875,0.46666666666666673,0.6428571428571428,0.5,0.6111111111111112,0.5555555555555556,0.6,0.2631578947368421,0.625,0.8666666666666667,0.46666666666666673,0.4375,0.25,0.7777777777777777,0.4545454545454545,0.42857142857142855,0.7058823529411764,0.7272727272727273,0.5294117647058822,0.4375,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Etienne Green,0.13333333333333336,0.1111111111111111,0.0,0.0,0.6428571428571428,0.2941176470588235,0.5833333333333333,0.15384615384615385,0.0,0.20000000000000004,0.6666666666666667,0.0,0.16666666666666669,0.5625,0.6875,0.4285714285714286,0.6666666666666665,0.6111111111111112,0.5384615384615385,0.5,0.5454545454545454,0.6842105263157894,0.3571428571428571,0.3684210526315789,0.0,0.5714285714285714,0.5333333333333332,0.47058823529411764,0.6428571428571428,0.5714285714285714,0.6666666666666667,0.6875,0.6000000000000001,0.6428571428571428,0.75,0.6111111111111112,0.4444444444444445,0.8,0.47368421052631576,0.6875,0.9333333333333333,0.6000000000000001,0.5,0.375,0.5,0.4545454545454545,0.5714285714285714,0.6470588235294117,0.5454545454545454,0.5294117647058822,0.5625,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Brayan Cortés,0.06666666666666667,0.2222222222222222,0.09090909090909091,0.0,0.4285714285714286,0.058823529411764705,0.16666666666666669,0.15384615384615385,0.0,0.1,0.26666666666666666,0.1176470588235294,0.16666666666666669,0.5,0.4375,0.4285714285714286,0.6666666666666665,0.4444444444444445,0.38461538461538464,0.625,0.4545454545454546,0.5789473684210527,0.14285714285714285,0.5789473684210527,0.07142857142857142,0.6428571428571428,0.6000000000000001,0.5882352941176471,0.6428571428571428,0.5714285714285714,0.6666666666666667,0.625,0.5333333333333334,0.9285714285714286,0.625,0.5555555555555556,0.5555555555555556,0.33333333333333337,0.2631578947368421,0.25,0.7333333333333334,0.46666666666666673,0.6875,0.625,0.8333333333333333,0.5454545454545455,0.42857142857142855,0.588235294117647,0.4545454545454546,0.29411764705882354,0.375,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Maxime Crépeau,0.26666666666666666,0.2222222222222222,0.09090909090909091,0.2222222222222222,0.4285714285714286,0.3529411764705882,0.08333333333333333,0.07692307692307693,0.14285714285714285,0.0,0.5333333333333332,0.058823529411764705,0.08333333333333333,0.4375,0.875,0.4285714285714286,0.6666666666666665,0.4444444444444445,0.5384615384615385,0.5625,0.4545454545454546,0.5789473684210527,0.5714285714285714,0.736842105263158,0.14285714285714285,0.5714285714285714,0.4666666666666666,0.6470588235294117,0.5714285714285714,0.7142857142857143,0.5333333333333333,0.4375,0.3333333333333333,0.5714285714285714,0.75,0.6666666666666665,0.5555555555555556,0.5333333333333333,0.736842105263158,0.25,0.9333333333333333,0.39999999999999997,0.375,0.5,0.22222222222222224,0.4545454545454545,0.49999999999999994,0.6470588235294117,0.5454545454545454,0.5294117647058822,0.6875,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Gökhan Akkan,0.0,0.2222222222222222,0.09090909090909091,0.0,0.5,0.0,0.49999999999999994,0.23076923076923078,0.07142857142857142,0.0,0.3333333333333333,0.1176470588235294,0.0,0.4375,0.4375,0.5,0.6666666666666665,0.5555555555555556,0.6153846153846154,0.25,0.36363636363636376,0.5789473684210527,0.2857142857142857,0.47368421052631576,0.3571428571428571,0.5,0.6000000000000001,0.5882352941176471,0.7142857142857142,0.8571428571428571,0.6666666666666667,0.5,0.2,0.7857142857142856,0.625,0.5555555555555556,0.0,0.33333333333333337,0.0,0.5,0.0,0.39999999999999997,0.4375,0.4375,0.2777777777777778,0.36363636363636365,0.42857142857142855,0.588235294117647,0.5454545454545454,0.588235294117647,0.6875,0.4285714285714285,0.0,0.0,1.0,1,['GK_0']
Mert Günok,0.2,0.0,0.0,0.2222222222222222,0.5714285714285714,0.4117647058823529,0.3333333333333333,0.15384615384615385,0.07142857142857142,0.0,0.6666666666666667,0.0,0.08333333333333333,0.5625,0.5,0.5714285714285714,0.5,0.5555555555555556,0.5384615384615385,0.5625,0.5454545454545454,0.3684210526315789,0.2857142857142857,0.3684210526315789,0.4285714285714286,0.7142857142857143,0.6666666666666667,0.4117647058823529,0.42857142857142855,0.5714285714285714,0.6,0.625,0.6000000000000001,0.42857142857142855,0.5625,0.5555555555555556,0.4444444444444445,0.26666666666666666,0.47368421052631576,0.3125,0.8666666666666667,0.5333333333333334,0.625,0.5,0.5,0.5454545454545455,0.5714285714285714,0.6470588235294117,0.5454545454545454,0.5294117647058822,0.25,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Federico Lanzillota,0.06666666666666667,0.0,0.09090909090909091,0.0,0.3571428571428571,0.23529411764705882,0.49999999999999994,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.6666666666666667,0.1176470588235294,0.4166666666666667,0.625,0.625,0.3571428571428571,0.33333333333333326,0.49999999999999994,0.4615384615384616,0.3125,0.5454545454545454,0.05263157894736842,0.7142857142857143,0.42105263157894735,0.7142857142857143,0.5,0.5333333333333332,0.5882352941176471,0.7142857142857142,0.6428571428571428,0.6,0.5625,0.46666666666666673,0.5714285714285714,0.625,0.49999999999999994,0.5555555555555556,0.4,0.47368421052631576,0.25,0.26666666666666666,0.5333333333333334,0.5625,0.625,0.611111111111111,0.5454545454545455,0.5714285714285714,0.7647058823529411,0.5454545454545454,0.6470588235294117,0.5625,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Axel Werner,0.26666666666666666,0.1111111111111111,0.09090909090909091,0.2222222222222222,0.4285714285714286,0.3529411764705882,0.3333333333333333,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.2,0.2941176470588235,0.16666666666666669,0.5625,0.5625,0.4285714285714286,0.75,0.7222222222222221,0.4615384615384616,0.5625,0.4545454545454546,0.5789473684210527,0.14285714285714285,0.2631578947368421,0.14285714285714285,0.7142857142857143,0.8,0.5882352941176471,0.42857142857142855,0.7857142857142857,0.8,0.8125,0.46666666666666673,0.42857142857142855,0.75,0.7222222222222221,0.5555555555555556,0.9333333333333333,0.5789473684210527,0.375,0.9333333333333333,0.6000000000000001,0.5,0.375,0.22222222222222224,0.5454545454545455,0.21428571428571425,0.5294117647058824,0.7272727272727273,0.411764705882353,0.625,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Sean McDermott,0.13333333333333336,0.2222222222222222,0.5454545454545454,0.0,0.7142857142857143,0.1764705882352941,0.8333333333333333,0.15384615384615385,0.0,0.0,0.39999999999999997,0.0,0.0,0.6875,0.8125,0.3571428571428571,0.41666666666666663,0.49999999999999994,0.5384615384615385,0.5,0.36363636363636376,0.631578947368421,0.5714285714285714,0.2631578947368421,0.0,0.5,0.5333333333333332,0.5882352941176471,0.7857142857142856,0.7142857142857143,0.4666666666666667,0.625,0.6666666666666667,0.5714285714285714,0.4375,0.5555555555555556,0.7222222222222221,0.4666666666666667,0.7894736842105263,0.1875,0.8666666666666667,0.46666666666666673,0.5,0.5,0.5,0.6363636363636364,0.21428571428571425,0.7647058823529411,0.8181818181818181,0.7058823529411764,0.625,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Okan Kocuk,0.13333333333333336,0.0,0.0,0.1111111111111111,0.7857142857142857,0.3529411764705882,0.5833333333333333,0.15384615384615385,0.0,0.20000000000000004,0.6666666666666667,0.058823529411764705,0.08333333333333333,0.6875,0.4375,0.5,0.25,0.5555555555555556,0.6923076923076925,0.5625,0.5454545454545454,0.5789473684210527,0.3571428571428571,0.3684210526315789,0.21428571428571427,0.6428571428571428,0.39999999999999997,0.5294117647058824,0.6428571428571428,0.7142857142857143,0.6,0.625,0.5333333333333334,0.6428571428571428,0.5625,0.49999999999999994,0.5555555555555556,0.7333333333333334,0.5789473684210527,0.5625,0.9333333333333333,0.39999999999999997,0.375,0.375,0.16666666666666666,0.5454545454545455,0.7142857142857142,0.7647058823529411,0.6363636363636365,0.5294117647058822,0.125,0.5,0.0,0.0,1.0,1,['GK_0']
Ivan Nevistić,0.06666666666666667,0.0,0.09090909090909091,0.2222222222222222,0.4285714285714286,0.3529411764705882,0.5833333333333333,0.15384615384615385,0.14285714285714285,0.0,0.4666666666666666,0.0,0.16666666666666669,0.375,0.625,0.5714285714285714,0.5833333333333333,0.5555555555555556,0.4615384615384616,0.3125,0.36363636363636376,0.5263157894736843,0.07142857142857142,0.47368421052631576,0.0,0.6428571428571428,0.4666666666666666,0.5294117647058824,0.7142857142857142,0.6428571428571428,0.6666666666666667,0.875,0.06666666666666671,0.5714285714285714,0.5625,0.6111111111111112,0.3888888888888889,0.4,0.3684210526315789,0.6875,0.7333333333333334,0.8,0.6875,0.4375,0.6666666666666666,0.2727272727272728,0.21428571428571425,0.7058823529411764,0.7272727272727273,0.6470588235294117,0.6875,0.5714285714285714,0.0,0.0,1.0,1,['GK_0']
Daniel Fuzato,0.06666666666666667,0.2222222222222222,0.4545454545454545,0.2222222222222222,0.5714285714285714,0.0,0.08333333333333333,0.15384615384615385,0.14285714285714285,0.20000000000000004,0.4666666666666666,0.2941176470588235,0.08333333333333333,0.5,0.625,0.5714285714285714,0.6666666666666665,0.6111111111111112,0.4615384615384616,0.375,0.36363636363636376,0.15789473684210525,0.8571428571428571,0.42105263157894735,0.0,0.6428571428571428,0.7333333333333334,0.7058823529411764,0.7142857142857142,0.6428571428571428,0.4,0.6875,0.6666666666666667,0.7142857142857142,0.625,0.6666666666666665,0.6111111111111112,0.26666666666666666,0.47368421052631576,0.125,0.0,0.5333333333333334,0.4375,0.4375,0.611111111111111,0.5454545454545455,0.49999999999999994,0.6470588235294117,0.6363636363636365,0.588235294117647,0.4375,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Tomáš Koubek,0.06666666666666667,0.0,0.0,0.0,0.4285714285714286,0.058823529411764705,0.08333333333333333,0.07692307692307693,0.2857142857142857,0.5000000000000001,0.39999999999999997,0.23529411764705882,0.5833333333333333,0.3125,0.5625,0.5,0.5833333333333333,0.49999999999999994,0.5384615384615385,0.3125,0.4545454545454546,0.736842105263158,1.0,0.7894736842105263,0.21428571428571427,0.5714285714285714,0.5333333333333332,0.4117647058823529,0.7142857142857142,0.5714285714285714,0.6666666666666667,0.5625,0.5333333333333334,0.7142857142857142,0.5,0.7222222222222221,0.5555555555555556,0.6,0.5263157894736843,0.4375,0.0,0.7333333333333334,0.625,0.6875,0.5555555555555555,0.2727272727272728,0.28571428571428564,0.7058823529411764,0.5454545454545454,0.4705882352941177,0.625,0.7142857142857143,0.0,0.0,1.0,1,['GK_0']
Ivor Pandur,0.06666666666666667,0.0,0.09090909090909091,0.0,0.5714285714285714,0.0,0.49999999999999994,0.07692307692307693,0.0,0.1,0.4666666666666666,0.1176470588235294,0.16666666666666669,0.5,0.4375,0.5,0.5833333333333333,0.49999999999999994,0.5384615384615385,0.4375,0.4545454545454546,0.10526315789473684,0.3571428571428571,0.6842105263157894,0.21428571428571427,0.7142857142857143,0.6000000000000001,0.6470588235294117,0.5714285714285714,0.6428571428571428,0.6,0.6875,0.7333333333333334,0.7142857142857142,0.5625,0.5555555555555556,0.6111111111111112,0.4,0.5263157894736843,0.375,0.0,0.39999999999999997,0.5,0.4375,0.38888888888888884,0.6363636363636364,0.42857142857142855,0.6470588235294117,0.4545454545454546,0.4705882352941177,0.6875,0.6428571428571428,0.0,0.0,1.0,1,['GK_0']
Ondřej Kolář,0.06666666666666667,0.0,0.1818181818181818,0.0,0.7142857142857143,0.1764705882352941,0.25,0.07692307692307693,0.5,0.7000000000000001,0.5333333333333332,0.1176470588235294,0.49999999999999994,0.625,0.125,0.5,0.5,0.6111111111111112,0.5384615384615385,0.4375,0.4545454545454546,0.6842105263157894,1.0,0.47368421052631576,0.07142857142857142,0.5,0.39999999999999997,0.0,0.7142857142857142,0.5,0.9333333333333333,0.75,0.6000000000000001,0.49999999999999994,0.5625,0.6666666666666665,0.49999999999999994,0.6,0.5263157894736843,0.3125,0.0,0.6666666666666667,0.5,0.25,0.6666666666666666,0.6363636363636364,0.6428571428571428,0.7058823529411764,0.6363636363636365,0.8823529411764706,0.4375,0.8571428571428571,0.0,0.0,1.0,1,['GK_0']
